run,step,loss,s2p,p2p,commit,perplexity,lr,sec
M8_K128_res84,19750,0.42787671089172363,0.24041137099266052,0.06284132599830627,0.4984961152076721,70.78994750976562,4.1683901009614155e-05,1164.7
M8_K128_res84,19800,0.44777238368988037,0.2551177740097046,0.05197140574455261,0.5627328753471375,70.24461364746094,4.132043243374673e-05,1167.6
M8_K128_res84,19850,0.43091830611228943,0.24530483782291412,0.04745312035083771,0.5526413917541504,81.75633239746094,4.095795197677223e-05,1170.8
M8_K128_res84,19900,0.39202648401260376,0.22541995346546173,0.04010193794965744,0.5060184597969055,74.18135833740234,4.059647027344082e-05,1173.7
M8_K128_res84,19950,0.5082844495773315,0.2811754047870636,0.10210853070020676,0.5000020265579224,69.63059997558594,4.023599792920052e-05,1176.6
M8_K128_res84,20000,0.5369640588760376,0.2830359637737274,0.13477709889411926,0.4766039252281189,60.56509780883789,3.98765455198858e-05,1179.5
M8_K128_res84,20050,0.3676762878894806,0.21780602633953094,0.020283924415707588,0.5183453559875488,72.47179412841797,3.951812359140755e-05,1182.7
M8_K128_res84,20100,0.5223609805107117,0.27736160159111023,0.14075371623039246,0.41698262095451355,65.66875457763672,3.916074265944349e-05,1185.7
M8_K128_res84,20150,0.655709981918335,0.34799933433532715,0.18073689937591553,0.5078948736190796,65.9144287109375,3.8804413209129724e-05,1188.6
M8_K128_res84,20200,0.7556183934211731,0.3958725333213806,0.23725228011608124,0.4899742007255554,69.13301849365234,3.844914569475323e-05,1191.6
M8_K128_res84,20250,0.4277561902999878,0.24347810447216034,0.0474715530872345,0.5472261905670166,78.52261352539062,3.8094950539444896e-05,1194.4
M8_K128_res84,20300,0.4606361389160156,0.259735643863678,0.06425172090530396,0.5465950965881348,76.35193634033203,3.774183813487393e-05,1197.5
M8_K128_res84,20350,0.7105531096458435,0.36969149112701416,0.2219114601612091,0.47580066323280334,71.53060913085938,3.738981884094286e-05,1200.4
M8_K128_res84,20400,0.5723532438278198,0.30501788854599,0.1389191746711731,0.513664722442627,71.8873062133789,3.7038902985483736e-05,1203.3
M8_K128_res84,20450,0.4274425208568573,0.2448049783706665,0.04981793463230133,0.5312784910202026,78.87190246582031,3.6689100863954884e-05,1206.2
M8_K128_res84,20500,0.6115108728408813,0.3230801522731781,0.17441295087337494,0.45607125759124756,61.39325714111328,3.634042273913911e-05,1209.1
M8_K128_res84,20550,0.44703102111816406,0.2532202899456024,0.06679107248783112,0.5080786347389221,73.59898376464844,3.5992878840842375e-05,1212.4
M8_K128_res84,20600,0.39290112257003784,0.2269129455089569,0.03708919137716293,0.5155958533287048,69.66451263427734,3.5646479365593895e-05,1215.3
M8_K128_res84,20650,0.6800514459609985,0.35520076751708984,0.20214185118675232,0.4908353090286255,68.92351531982422,3.530123447634667e-05,1218.2
M8_K128_res84,20700,0.38846099376678467,0.22636301815509796,0.03159752115607262,0.5220018625259399,80.8916244506836,3.49571543021797e-05,1221.2
M8_K128_res84,20750,0.41736477613449097,0.23512780666351318,0.05362467095255852,0.5144492387771606,71.09900665283203,3.461424893800048e-05,1224.2
M8_K128_res84,20800,0.5071479082107544,0.27541685104370117,0.10163341462612152,0.5203906297683716,75.94892120361328,3.427252844424906e-05,1227.3
M8_K128_res84,20850,0.38356274366378784,0.2269369214773178,0.02264232188463211,0.5359339714050293,73.31183624267578,3.393200284660272e-05,1230.2
M8_K128_res84,20900,0.5085180997848511,0.278676837682724,0.10850324481725693,0.48535212874412537,71.3501968383789,3.359268213568189e-05,1233.1
M8_K128_res84,20950,0.3812694549560547,0.22225406765937805,0.0363045409321785,0.49084338545799255,69.87039947509766,3.3254576266757095e-05,1235.9
M8_K128_res84,21000,0.417677104473114,0.24096694588661194,0.04326634854078293,0.5337751507759094,66.72767639160156,3.2917695159456796e-05,1239.0
M8_K128_res84,21050,0.36143821477890015,0.22319145500659943,0.0,0.5529869794845581,81.85076904296875,3.2582048697476364e-05,1242.2
M8_K128_res84,21100,0.6577232480049133,0.34050002694129944,0.21056444942951202,0.4266350567340851,54.9079475402832,3.224764672828813e-05,1245.1
M8_K128_res84,21150,0.6434725522994995,0.34364116191864014,0.1613559126853943,0.5539017915725708,74.34481811523438,3.191449906285254e-05,1248.0
M8_K128_res84,21200,0.373942494392395,0.22009089589118958,0.021987393498420715,0.5274567604064941,71.02111053466797,3.1582615475330156e-05,1250.9
M8_K128_res84,21250,0.6936512589454651,0.37114980816841125,0.19456295669078827,0.5117539763450623,69.49586486816406,3.125200570279506e-05,1254.0
M8_K128_res84,21300,0.4582709074020386,0.2499552071094513,0.08895096182823181,0.4774588942527771,71.01908111572266,3.092267944494901e-05,1257.1
M8_K128_res84,21350,0.6751679182052612,0.3505130708217621,0.20975074172019958,0.45961636304855347,74.99288177490234,3.059464636383707e-05,1259.9
M8_K128_res84,21400,0.4920492470264435,0.272115558385849,0.09951268881559372,0.48168396949768066,69.15141296386719,3.0267916083563906e-05,1262.8
M8_K128_res84,21450,0.38346031308174133,0.22515052556991577,0.019364429637789726,0.5557814240455627,77.24388122558594,2.9942498190011595e-05,1265.7
M8_K128_res84,21500,0.3846060335636139,0.22813333570957184,0.020264381542801857,0.544833242893219,74.39374542236328,2.9618402230558295e-05,1268.9
M8_K128_res84,21550,0.4349270462989807,0.2437516450881958,0.06532817333936691,0.5033888220787048,71.01518249511719,2.9295637713798262e-05,1272.0
M8_K128_res84,21600,0.4707375764846802,0.25932297110557556,0.09846248477697372,0.4518084228038788,64.26777648925781,2.8974214109262666e-05,1274.9
M8_K128_res84,21650,0.43716955184936523,0.2509363889694214,0.053894415497779846,0.5293550491333008,78.82219696044922,2.8654140847142015e-05,1277.8
M8_K128_res84,21700,0.724290132522583,0.3735206425189972,0.23092670738697052,0.479371041059494,65.36216735839844,2.8335427318009267e-05,1280.9
M8_K128_res84,21750,0.4058626592159271,0.23690301179885864,0.03823098540306091,0.5229146480560303,73.43135070800781,2.8018082872544407e-05,1284.0
M8_K128_res84,21800,0.49389463663101196,0.2669188678264618,0.10540122538805008,0.48629826307296753,74.25178527832031,2.7702116821260222e-05,1286.9
M8_K128_res84,21850,0.3804641366004944,0.22240589559078217,0.020629364997148514,0.5497154593467712,73.18487548828125,2.738753843422893e-05,1289.7
M8_K128_res84,21900,0.6297024488449097,0.3293856978416443,0.1798897385597229,0.4817081391811371,73.46241760253906,2.707435694081034e-05,1292.6
M8_K128_res84,21950,0.6056138277053833,0.3152284026145935,0.1647719293832779,0.5024540424346924,76.08611297607422,2.6762581529381045e-05,1295.7
M8_K128_res84,22000,0.43298935890197754,0.24712799489498138,0.05439449101686478,0.5258674621582031,79.26798248291016,2.645222134706489e-05,1298.8
M8_K128_res84,22050,0.7133303880691528,0.3772766590118408,0.22138874232769012,0.45865991711616516,59.10196304321289,2.614328549946448e-05,1301.8
M8_K128_res84,22100,0.652682363986969,0.3422139585018158,0.18476532399654388,0.5028124451637268,74.08955383300781,2.5835783050394226e-05,1304.7
M8_K128_res84,22150,0.4227783679962158,0.2411891669034958,0.045101843774318695,0.5459494590759277,78.80998229980469,2.552972302161418e-05,1307.6
M8_K128_res84,22200,0.7311019897460938,0.37424561381340027,0.2311341017484665,0.5028892755508423,67.11858367919922,2.5225114392565604e-05,1310.8
M8_K128_res84,22250,0.4739093482494354,0.2596186399459839,0.09590265154838562,0.47355222702026367,63.34876251220703,2.492196610010733e-05,1313.8
M8_K128_res84,22300,0.529615044593811,0.2874225378036499,0.12694092094898224,0.4610064625740051,72.305419921875,2.4620287038253624e-05,1316.7
M8_K128_res84,22350,0.4490602910518646,0.25572001934051514,0.06480717658996582,0.5141323804855347,70.63504791259766,2.4320086057913272e-05,1319.6
M8_K128_res84,22400,0.3829652667045593,0.22287699580192566,0.03594568371772766,0.4965704083442688,80.12117004394531,2.4021371966629928e-05,1322.6
M8_K128_res84,22450,0.5630192756652832,0.30221742391586304,0.1361345648765564,0.4986690282821655,75.58827209472656,2.372415352832362e-05,1325.7
M8_K128_res84,22500,0.6989610195159912,0.3699309527873993,0.19778208434581757,0.5249919891357422,73.66523742675781,2.3428439463033658e-05,1328.6
M8_K128_res84,22550,0.7487196326255798,0.39192524552345276,0.23345547914505005,0.49335548281669617,66.72830963134766,2.313423844666289e-05,1331.7
M8_K128_res84,22600,0.4334461987018585,0.252320259809494,0.035853754729032516,0.5810887813568115,85.17759704589844,2.284155911072304e-05,1334.6
M8_K128_res84,22650,0.3967045247554779,0.22437594830989838,0.0429905503988266,0.5173521041870117,75.31800079345703,2.2550410042081526e-05,1337.6
M8_K128_res84,22700,0.4438410997390747,0.24787801504135132,0.07208468019962311,0.4955136179924011,74.16278839111328,2.2260799782709488e-05,1340.8
M8_K128_res84,22750,0.36538732051849365,0.2254863828420639,0.0,0.5596038103103638,75.95977783203125,2.197273682943131e-05,1343.6
M8_K128_res84,22800,0.47477012872695923,0.26190122961997986,0.08335554599761963,0.5180534720420837,72.12979888916016,2.1686229633675114e-05,1346.5
M8_K128_res84,22850,0.3773449659347534,0.2206224650144577,0.02110528200864792,0.5424689054489136,74.46380615234375,2.140128660122504e-05,1349.4
M8_K128_res84,22900,0.4968451261520386,0.2723802924156189,0.09926968812942505,0.5007806420326233,68.44035339355469,2.1117916091974422e-05,1352.4
M8_K128_res84,22950,0.5372001528739929,0.2917819917201996,0.12810805439949036,0.4692404568195343,73.70398712158203,2.083612641968069e-05,1355.5
M8_K128_res84,23000,0.4048338532447815,0.2348565012216568,0.03278219699859619,0.5487806797027588,80.38391876220703,2.055592585172133e-05,1358.4
M8_K128_res84,23050,0.6901494264602661,0.3604004383087158,0.21574336290359497,0.45602256059646606,69.14977264404297,2.0277322608851375e-05,1361.4
M8_K128_res84,23100,0.5093698501586914,0.2792339622974396,0.10288776457309723,0.5089923143386841,74.0738296508789,2.0000324864962217e-05,1364.3
M8_K128_res84,23150,0.422340989112854,0.24005606770515442,0.0569692961871624,0.5012625455856323,74.70475769042969,1.9724940746841853e-05,1367.4
M8_K128_res84,23200,0.47183114290237427,0.2604103088378906,0.08464711159467697,0.5070949196815491,63.29722595214844,1.9451178333936313e-05,1370.4
M8_K128_res84,23250,0.6773641705513,0.3522304594516754,0.21193814277648926,0.45278245210647583,70.28314208984375,1.9179045658112793e-05,1373.2
M8_K128_res84,23300,0.4163363575935364,0.23778559267520905,0.040038079023361206,0.5540506839752197,74.33655548095703,1.8908550703423855e-05,1376.1
M8_K128_res84,23350,0.617220401763916,0.3322482109069824,0.1518910974264145,0.5323244333267212,66.76182556152344,1.8639701405873238e-05,1379.0
M8_K128_res84,23400,0.42515748739242554,0.24113142490386963,0.06100265681743622,0.4920935034751892,71.62821960449219,1.837250565318312e-05,1382.1
M8_K128_res84,23450,0.7201874852180481,0.3793962895870209,0.21701061725616455,0.4951222538948059,66.10308837890625,1.8106971284562537e-05,1385.1
M8_K128_res84,23500,0.38788294792175293,0.23018330335617065,0.02147741988301277,0.5448887944221497,76.20967864990234,1.7843106090477503e-05,1387.9
M8_K128_res84,23550,0.38529151678085327,0.21940791606903076,0.04073059558868408,0.5006119608879089,73.70230102539062,1.758091781242238e-05,1390.9
M8_K128_res84,23600,0.4179138243198395,0.23832452297210693,0.047706134617328644,0.527532696723938,66.04008483886719,1.7320414142692877e-05,1393.8
M8_K128_res84,23650,0.7162092328071594,0.3730301260948181,0.2194395512342453,0.49495819211006165,66.76889038085938,1.7061602724160164e-05,1397.1
M8_K128_res84,23700,0.41434043645858765,0.2398543655872345,0.03536108881235123,0.5564999580383301,74.95767211914062,1.680449115004684e-05,1400.0
M8_K128_res84,23750,0.409779816865921,0.235597625374794,0.043498389422893524,0.5227352380752563,82.21039581298828,1.6549086963704006e-05,1402.9
M8_K128_res84,23800,0.4938814342021942,0.2780310809612274,0.08750936388969421,0.5133639574050903,77.4973373413086,1.629539765839007e-05,1405.7
M8_K128_res84,23850,0.36408478021621704,0.21348707377910614,0.02437927946448326,0.5048736929893494,71.16932678222656,1.6043430677050797e-05,1408.7
M8_K128_res84,23900,0.4412094056606293,0.24770045280456543,0.05765847489237785,0.5434019565582275,73.31183624267578,1.579319341210102e-05,1411.8
M8_K128_res84,23950,0.6993997693061829,0.371861070394516,0.20530520379543304,0.4889340400695801,71.95925903320312,1.5544693205207705e-05,1414.7
M8_K128_res84,24000,0.39668959379196167,0.23278433084487915,0.03106531873345375,0.5313597917556763,78.18721008300781,1.5297937347074636e-05,1417.5
M8_K128_res84,24050,0.40435850620269775,0.23741023242473602,0.029769744724035263,0.5487142205238342,66.6775131225586,1.5052933077228361e-05,1420.6
M8_K128_res84,24100,0.37806981801986694,0.21861855685710907,0.03291086480021477,0.5061615705490112,72.57795715332031,1.4809687583806001e-05,1423.6
M8_K128_res84,24150,0.6178150177001953,0.32843655347824097,0.15798446536064148,0.5255759954452515,83.36914825439453,1.4568208003344153e-05,1426.7
M8_K128_res84,24200,0.48226186633110046,0.272167831659317,0.072035051882267,0.5522359609603882,81.91691589355469,1.432850142056963e-05,1429.6
M8_K128_res84,24250,0.35478824377059937,0.22058725357055664,0.0,0.5368039608001709,74.66426849365234,1.4090574868191645e-05,1432.5
M8_K128_res84,24300,0.6805465221405029,0.3622593581676483,0.20091107487678528,0.46950438618659973,64.67279815673828,1.3854435326695273e-05,1435.3
M8_K128_res84,24350,0.49673715233802795,0.2762075960636139,0.10173137485980988,0.475192666053772,78.8294906616211,1.3620089724136942e-05,1438.4
M8_K128_res84,24400,0.4379868507385254,0.2527833878993988,0.040642835199832916,0.5782425999641418,83.496337890625,1.3387544935940909e-05,1441.4
M8_K128_res84,24450,0.35317784547805786,0.2212863564491272,0.0,0.5275659561157227,66.14253234863281,1.3156807784697746e-05,1444.2
M8_K128_res84,24500,0.375720739364624,0.22224293649196625,0.023040536791086197,0.5217490196228027,74.28290557861328,1.2927885039963995e-05,1447.1
M8_K128_res84,24550,0.39037391543388367,0.22558243572711945,0.03849423676729202,0.5051889419555664,73.40666961669922,1.2700783418063728e-05,1450.2
M8_K128_res84,24600,0.5657610893249512,0.3023296892642975,0.1372143030166626,0.5048683285713196,76.67050170898438,1.2475509581891374e-05,1453.3
M8_K128_res84,24650,0.3951066732406616,0.22738824784755707,0.041392259299755096,0.505304753780365,75.4228744506836,1.2252070140716264e-05,1456.3
M8_K128_res84,24700,0.732113778591156,0.38069334626197815,0.24030801653862,0.4444497227668762,65.14913940429688,1.2030471649988738e-05,1459.1
M8_K128_res84,24750,0.4098803699016571,0.23222196102142334,0.051141686737537384,0.5060669183731079,77.29767608642578,1.1810720611147875e-05,1462.0
M8_K128_res84,24800,0.4061795473098755,0.23650655150413513,0.034745827317237854,0.5397085547447205,76.0157241821289,1.159282347143062e-05,1464.9
M8_K128_res84,24850,0.5665557980537415,0.29976746439933777,0.14413917064666748,0.4905967116355896,68.59269714355469,1.1376786623682744e-05,1467.9
M8_K128_res84,24900,0.44671177864074707,0.25429394841194153,0.07135285437107086,0.4842599034309387,69.0384750366211,1.1162616406171213e-05,1470.8
M8_K128_res84,24950,0.37278324365615845,0.2196277529001236,0.02161465585231781,0.5261632800102234,74.02605438232422,1.0950319102398256e-05,1473.7
M8_K128_res84,25000,0.3601900041103363,0.22494548559188843,0.0,0.5409780740737915,83.73756408691406,1.0739900940917046e-05,1476.5
M8_K128_res84,25050,0.41059988737106323,0.23806507885456085,0.03847401589155197,0.5362431406974792,81.04869079589844,1.0531368095148906e-05,1479.6
M8_K128_res84,25100,0.6296432018280029,0.3357169032096863,0.17931130528450012,0.45845991373062134,67.27327728271484,1.0324726683202217e-05,1482.6
M8_K128_res84,25150,0.38747403025627136,0.23084266483783722,0.018714655190706253,0.5516668558120728,81.69265747070312,1.0119982767692903e-05,1485.5
M8_K128_res84,25200,0.4993942975997925,0.27558785676956177,0.09857957065105438,0.5009074211120605,70.4841079711914,9.91714235556662e-06,1488.3
M8_K128_res84,25250,0.41694870591163635,0.2400539666414261,0.04488100856542587,0.52805495262146,81.23262786865234,9.716211397922426e-06,1491.2
M8_K128_res84,25300,0.3503373861312866,0.21904464066028595,0.0,0.5251710414886475,75.3575210571289,9.517195789838264e-06,1494.2
M8_K128_res84,25350,0.3916761875152588,0.22233527898788452,0.04361030086874962,0.5029224157333374,66.5715560913086,9.320101370197949e-06,1497.2
M8_K128_res84,25400,0.690004825592041,0.3683938980102539,0.1990576684474945,0.4902128577232361,67.26019287109375,9.124933921519913e-06,1500.0
M8_K128_res84,25450,0.6478395462036133,0.34963753819465637,0.17375068366527557,0.49780547618865967,70.31964874267578,8.931699169787504e-06,1502.9
M8_K128_res84,25500,0.5653809309005737,0.3074616491794586,0.13085095584392548,0.5082733631134033,78.2159194946289,8.740402784281013e-06,1505.8
M8_K128_res84,25550,0.3634234070777893,0.2128988355398178,0.02079041860997677,0.5189366340637207,74.02457427978516,8.551050377411364e-06,1509.0
M8_K128_res84,25600,0.6332864761352539,0.3354039788246155,0.17160578072071075,0.5051068663597107,69.69670867919922,8.363647504555429e-06,1511.9
M8_K128_res84,25650,0.3872424364089966,0.23077605664730072,0.02035425417125225,0.5444484353065491,73.93303680419922,8.178199663893036e-06,1514.8
M8_K128_res84,25700,0.5888200998306274,0.310685396194458,0.1628485471010208,0.4611446261405945,73.0589370727539,7.994712296245698e-06,1517.7
M8_K128_res84,25750,0.4508720636367798,0.2485012412071228,0.09131533652544022,0.44422197341918945,62.89952087402344,7.813190784916915e-06,1520.6
M8_K128_res84,25800,0.3572196364402771,0.22255659103393555,0.0,0.5386521816253662,70.45201873779297,7.633640455534284e-06,1523.6
M8_K128_res84,25850,0.4914339482784271,0.26943477988243103,0.10343680530786514,0.4742495119571686,71.09751892089844,7.456066575893274e-06,1526.5
M8_K128_res84,25900,0.6407814025878906,0.34099912643432617,0.1738460659980774,0.5037448406219482,78.64075469970703,7.280474355802618e-06,1529.4
M8_K128_res84,25950,0.39647865295410156,0.23006072640419006,0.039213113486766815,0.5088192224502563,81.17047882080078,7.10686894693149e-06,1532.2
M8_K128_res84,26000,0.37169814109802246,0.2198774367570877,0.016843855381011963,0.5399073362350464,68.61046600341797,6.935255442658344e-06,1535.2
M8_K128_res84,26050,0.47353506088256836,0.26734697818756104,0.07130591571331024,0.5395286083221436,70.99124145507812,6.765638877921545e-06,1538.4
M8_K128_res84,26100,0.39703941345214844,0.23510687053203583,0.023212138563394547,0.5548816323280334,68.35161590576172,6.598024229071541e-06,1541.3
M8_K128_res84,26150,0.4759769141674042,0.26583218574523926,0.0905330553650856,0.47844669222831726,81.20799255371094,6.432416413724997e-06,1544.1
M8_K128_res84,26200,0.7205615043640137,0.3778068423271179,0.22182120382785797,0.48373401165008545,72.34197235107422,6.268820290620366e-06,1547.0
M8_K128_res84,26250,0.4776753783226013,0.26601770520210266,0.08527184277772903,0.5055433511734009,77.96037292480469,6.107240659475454e-06,1549.9
M8_K128_res84,26300,0.4290686249732971,0.24295705556869507,0.050966598093509674,0.5405799746513367,81.20133972167969,5.947682260846559e-06,1553.0
M8_K128_res84,26350,0.41906529664993286,0.2429075837135315,0.037370845675468445,0.5551473498344421,73.76907348632812,5.790149775989422e-06,1555.8
M8_K128_res84,26400,0.6298230886459351,0.33802133798599243,0.16371464729309082,0.5123484134674072,65.69126892089844,5.634647826721797e-06,1558.7
M8_K128_res84,26450,0.4365918040275574,0.24574893712997437,0.053911395370960236,0.5477258563041687,74.81480407714844,5.481180975287991e-06,1561.5
M8_K128_res84,26500,0.46481287479400635,0.2568821310997009,0.0853586420416832,0.4902883470058441,77.49537658691406,5.329753724224864e-06,1564.5
M8_K128_res84,26550,0.6740130186080933,0.35618162155151367,0.18692849576473236,0.5236115455627441,73.68901824951172,5.180370516229818e-06,1567.7
M8_K128_res84,26600,0.5364394187927246,0.28816840052604675,0.12764473259449005,0.4825051724910736,75.14014434814453,5.033035734030483e-06,1570.5
M8_K128_res84,26650,0.5059407353401184,0.28227728605270386,0.09316437691450119,0.521996259689331,73.88426208496094,4.887753700256023e-06,1573.4
M8_K128_res84,26700,0.3539161682128906,0.22058908641338348,0.0,0.5333083868026733,71.8423843383789,4.744528677310408e-06,1576.3
M8_K128_res84,26750,0.4603527784347534,0.26057299971580505,0.07281502336263657,0.50785893201828,76.5870132446289,4.60336486724732e-06,1579.3
M8_K128_res84,26800,0.42486128211021423,0.2429748922586441,0.0623670294880867,0.47807741165161133,75.3799819946289,4.46426641164691e-06,1582.3
M8_K128_res84,26850,0.34128737449645996,0.21349304914474487,0.0,0.5111772418022156,75.66656494140625,4.3272373914941985e-06,1585.1
M8_K128_res84,26900,0.3979991674423218,0.23460319638252258,0.019257675856351852,0.5765531659126282,83.7032699584961,4.192281827059482e-06,1588.0
M8_K128_res84,26950,0.5219509601593018,0.28239676356315613,0.11927691102027893,0.48110902309417725,60.99059295654297,4.059403677780232e-06,1590.9
M8_K128_res84,27000,0.5461956262588501,0.28737080097198486,0.1430603712797165,0.4630576968193054,63.501888275146484,3.928606842145046e-06,1594.0
M8_K128_res84,27050,0.4472705125808716,0.24653926491737366,0.08313543349504471,0.47038334608078003,65.26518249511719,3.7998951575792273e-06,1597.2
M8_K128_res84,27100,0.39313971996307373,0.22888189554214478,0.03150134161114693,0.5310258865356445,73.75050354003906,3.673272400332181e-06,1600.0
M8_K128_res84,27150,0.4205452799797058,0.2430286705493927,0.0451064296066761,0.5296406745910645,75.83651733398438,3.548742285366635e-06,1602.9
M8_K128_res84,27200,0.39482176303863525,0.23124967515468597,0.0342278853058815,0.517376720905304,68.70144653320312,3.4263084662496885e-06,1605.8
M8_K128_res84,27250,0.5841312408447266,0.32093706727027893,0.13852250576019287,0.49868667125701904,81.2454833984375,3.3059745350455554e-06,1608.9
M8_K128_res84,27300,0.40722712874412537,0.23872242867946625,0.03141350299119949,0.5483647584915161,76.17266082763672,3.1877440222102368e-06,1611.8
M8_K128_res84,27350,0.5898888111114502,0.3196544647216797,0.14743494987487793,0.4911975860595703,67.60562896728516,3.071620396487884e-06,1614.7
M8_K128_res84,27400,0.5316615700721741,0.28840717673301697,0.12461083382368088,0.47457411885261536,77.73772430419922,2.9576070648090754e-06,1617.6
M8_K128_res84,27450,0.5186012983322144,0.2888842821121216,0.09285598993301392,0.5474441647529602,84.78064727783203,2.845707372190842e-06,1620.5
M8_K128_res84,27500,0.4262765347957611,0.24354572594165802,0.06203288957476616,0.4827916920185089,73.60597229003906,2.7359246016385257e-06,1623.5
M8_K128_res84,27550,0.44130975008010864,0.2518085539340973,0.05601036548614502,0.5339632630348206,73.33893585205078,2.628261974049484e-06,1626.6
M8_K128_res84,27600,0.5156558752059937,0.2877599596977234,0.09281276166439056,0.5403324961662292,75.61682891845703,2.5227226481185304e-06,1629.4
M8_K128_res84,27650,0.5820492506027222,0.3082898259162903,0.15569639205932617,0.47225213050842285,63.80221939086914,2.419309720245369e-06,1632.3
M8_K128_res84,27700,0.4172687530517578,0.23777446150779724,0.05510594695806503,0.49755340814590454,70.42517852783203,2.318026224443631e-06,1635.4
M8_K128_res84,27750,0.5941513180732727,0.32577085494995117,0.13840728998184204,0.519892692565918,82.92806243896484,2.2188751322519487e-06,1638.4
M8_K128_res84,27800,0.45729199051856995,0.2537856101989746,0.0748477652668953,0.5146344900131226,71.47322082519531,2.1218593526467155e-06,1641.3
M8_K128_res84,27850,0.40243956446647644,0.23383671045303345,0.03246813267469406,0.5445388555526733,77.75102996826172,2.026981731956803e-06,1644.1
M8_K128_res84,27900,0.4607129991054535,0.26282545924186707,0.06325213611125946,0.5385416746139526,75.61408233642578,1.9342450537799563e-06,1647.0
M8_K128_res84,27950,0.3941987156867981,0.2311905473470688,0.028374694287776947,0.5385339856147766,72.9908218383789,1.8436520389012554e-06,1650.0
M8_K128_res84,28000,0.4055447578430176,0.23362261056900024,0.04534458369016647,0.506310224533081,74.64803314208984,1.7552053452131564e-06,1653.1
M8_K128_res84,28050,0.5201610326766968,0.28711894154548645,0.1033020168542862,0.5189602375030518,71.62852478027344,1.6689075676376285e-06,1656.2
M8_K128_res84,28100,0.507209300994873,0.27927330136299133,0.10934948176145554,0.4743460416793823,68.79844665527344,1.5847612380499475e-06,1659.0
M8_K128_res84,28150,0.4070582091808319,0.23727820813655853,0.030829627066850662,0.555801510810852,72.27632141113281,1.5027688252044146e-06,1662.0
M8_K128_res84,28200,0.4387712776660919,0.24876654148101807,0.06360772252082825,0.5055880546569824,73.86639404296875,1.4229327346619968e-06,1665.1
M8_K128_res84,28250,0.38235968351364136,0.2370806485414505,0.0,0.5811161994934082,73.04524230957031,1.345255308719667e-06,1668.0
M8_K128_res84,28300,0.456958532333374,0.2528928518295288,0.07953339070081711,0.4981291890144348,76.62690734863281,1.269738826341718e-06,1670.9
M8_K128_res84,28350,0.3831276595592499,0.2274760752916336,0.023508965969085693,0.5285705327987671,73.55699157714844,1.1963855030929059e-06,1673.8
M8_K128_res84,28400,0.5740112662315369,0.3107973039150238,0.13992030918598175,0.49317461252212524,78.23640441894531,1.1251974910734457e-06,1676.6
M8_K128_res84,28450,0.4438772201538086,0.25006020069122314,0.0761406421661377,0.470705509185791,75.9925308227539,1.0561768788558772e-06,1679.7
M8_K128_res84,28500,0.3671572208404541,0.21466881036758423,0.026204925030469894,0.5051339864730835,70.04222106933594,9.893256914237646e-07,1682.6
M8_K128_res84,28550,0.7077946662902832,0.380389541387558,0.20045053958892822,0.5078182816505432,74.83100128173828,9.246458901122938e-07,1685.7
M8_K128_res84,28600,0.38868004083633423,0.22850960493087769,0.020965052768588066,0.5568214654922485,87.76303100585938,8.621393725507686e-07,1688.5
M8_K128_res84,28650,0.39247167110443115,0.2300163209438324,0.03008127771317959,0.5294963717460632,74.94931030273438,8.0180797260688e-07,1691.4
M8_K128_res84,28700,0.40807297825813293,0.23305612802505493,0.04710229113698006,0.5116581916809082,73.14391326904297,7.436534603329158e-07,1694.6
M8_K128_res84,28750,0.5270572900772095,0.29408392310142517,0.10904977470636368,0.4956943392753601,72.461181640625,6.876775419138614e-07,1697.5
M8_K128_res84,28800,0.48160529136657715,0.26224762201309204,0.09106692671775818,0.5131629109382629,83.50780487060547,6.338818596173218e-07,1700.3
M8_K128_res84,28850,0.7112159729003906,0.379194438457489,0.20970577001571655,0.489263117313385,68.71199035644531,5.822679917453194e-07,1703.2
M8_K128_res84,28900,0.4027714133262634,0.23021717369556427,0.04415103420615196,0.5136128664016724,74.81851959228516,5.328374525880391e-07,1706.2
M8_K128_res84,28950,0.6073910593986511,0.328135222196579,0.15758003294467926,0.48670315742492676,69.318603515625,4.85591692379339e-07,1709.3
M8_K128_res84,29000,0.5081384181976318,0.269669771194458,0.11477284133434296,0.49478304386138916,67.13314819335938,4.405320972542509e-07,1712.1
M8_K128_res84,29050,0.554535448551178,0.30273470282554626,0.1228325143456459,0.5158728957176208,77.99529266357422,3.9765998920827936e-07,1715.2
M8_K128_res84,29100,0.6574832201004028,0.3524737060070038,0.18024805188179016,0.49904578924179077,72.75921630859375,3.569766260586582e-07,1718.0
M8_K128_res84,29150,0.6286913156509399,0.3416942358016968,0.17132584750652313,0.4626848101615906,71.61763000488281,3.184832014073879e-07,1721.2
M8_K128_res84,29200,0.3524196147918701,0.22057463228702545,0.0,0.5273799896240234,78.49161529541016,2.82180844606264e-07,1724.3
M8_K128_res84,29250,0.3805080056190491,0.22392460703849792,0.027770090848207474,0.5152531862258911,73.05931854248047,2.4807062072374486e-07,1727.2
M8_K128_res84,29300,0.5155222415924072,0.28510066866874695,0.0988394245505333,0.5263285636901855,75.64279174804688,2.1615353051366858e-07,1730.0
M8_K128_res84,29350,0.4054447412490845,0.2367163449525833,0.033563580363988876,0.5406593084335327,77.65991973876953,1.8643051038590983e-07,1732.9
M8_K128_res84,29400,0.4832201600074768,0.27077507972717285,0.0818420797586441,0.5224120020866394,80.12938690185547,1.5890243237891842e-07,1736.0
